content,_id,like_counts,ip_location,created_at,total_number,user_name,gender,content_length
我相信我们国家未来的生育环境一定会越来越友好，让愿意生育的人减负，因为当你回头看就会发现，整体上来看其实政策和配套一直都是在进步的。,5083305013417454,0,广东,Fri Sep 27 19:50:21 +0800 2024,0,joyce00734,m,66
生孩子要解决的不是八百 是托育制度 学校三四点放学 咋上班啊没老人,5083303390219894,0,福建,Fri Sep 27 19:43:54 +0800 2024,0,Tuesday_G,f,33
很有诚意了，我们独生子女的父母要退了休以后才有一个月100元……,5083276805148867,0,江西,Fri Sep 27 17:58:16 +0800 2024,0,好想做个瘦纸,f,32
很好奇，博主会生二胎支持国家吗？[哈哈],5083252442007108,0,广东,Fri Sep 27 16:21:27 +0800 2024,0,春江水暖66,f,20
800不少了。 农村老人1个月才发100,5083247377646267,0,四川,Fri Sep 27 16:01:20 +0800 2024,0,燕子飞翔是想法,f,20
赞成直接发钱,5083235076015179,0,湖南,Fri Sep 27 15:12:27 +0800 2024,0,泰来A1,m,6
一胎有不？[允悲],5083220743819012,0,浙江,Fri Sep 27 14:15:30 +0800 2024,0,斗斗是个可爱的小女孩,f,9
生下来不给你，你能咋样[可爱]他们还有信誉吗[打call],5083195147552173,1,浙江,Fri Sep 27 12:33:47 +0800 2024,0,退休的刀匠,m,29
补贴那三瓜两枣根本解决不了任何问题，进入新时代了！认清现实吧，筒纸们！,5083193478479873,0,黑龙江,Fri Sep 27 12:27:08 +0800 2024,0,Rocky-Shanghai,m,35
老家二胎每月 800 ，三胎 1000发到 3 岁[允悲],5083186448566049,0,江苏,Fri Sep 27 11:59:13 +0800 2024,0,一个人的昵称是什么,m,29
啥时候出啊！今年生的还赶得上吗[开学季] 我刚生半年,5083183235992120,0,浙江,Fri Sep 27 11:46:27 +0800 2024,0,膝盖头骨粉碎机,f,26
800不少了,5083162679970037,0,江苏,Fri Sep 27 10:24:46 +0800 2024,0,财菲来,f,6
钱去哪里领？,5083159211279481,0,山东,Fri Sep 27 10:10:59 +0800 2024,0,素衣如意,f,6
反正生与不生都是个人意愿，补贴对于生的人来说都是件实打实的好事,5083157130644062,0,江苏,Fri Sep 27 10:02:43 +0800 2024,0,_婷ttt_,f,31
建议二胎取消幼儿园收费,5083152536309269,0,浙江,Fri Sep 27 09:44:28 +0800 2024,0,谦虚的麦穗,f,11
说的特别好，你可以不生，但国家出这这个利好是挺好的，让愿意生的人生娃，毕竟我们都会老，也比引进黑绿这种不安定因素强,5083149086754916,2,江苏,Fri Sep 27 09:30:45 +0800 2024,0,打工狗的一天,f,57
更希望税能降下来点,5083148842434589,0,上海,Fri Sep 27 09:29:46 +0800 2024,0,葵小满,f,9
太假的消息了！钱从何处来！？,5083147010575888,1,广东,Fri Sep 27 09:22:30 +0800 2024,0,不惑大叔难,m,14
同意，尊重愿意生的，也要尊重不愿意生的。,5083143478183577,0,江苏,Fri Sep 27 09:08:28 +0800 2024,0,你们都别说话了333,f,20
杭州的装修补贴  确实很好。,5083142520045962,0,浙江,Fri Sep 27 09:04:39 +0800 2024,0,never605,m,14
生育虽然会带来一些生活上巨大的变化，但真的有人会给家庭带来很多欢乐。,5083140024697454,0,浙江,Fri Sep 27 08:54:44 +0800 2024,0,花田懒猫,f,34
对，给就比不给好。,5083138394949944,0,北京,Fri Sep 27 08:48:16 +0800 2024,0,黑米乐乐娘,f,9
差点看成 二胎补胎[二哈],5083131605158813,0,广东,Fri Sep 27 08:21:17 +0800 2024,0,财班大小姐,f,13
浙江很不错了～坐标生育大省山东，济南补助600,5083123828917200,0,山东,Fri Sep 27 07:50:23 +0800 2024,0,猫儿一朵,f,23
支持给二胎补贴[太开心],5083119567242176,0,广东,Fri Sep 27 07:33:27 +0800 2024,0,财sunshine,f,12
800力度很大了，生育率高，带动产业发展，促进就业，良性循环[good],5083118207501021,0,山东,Fri Sep 27 07:28:03 +0800 2024,0,麻费觉,f,36
800不少了。每次感觉你的观点都特别正,5083116708299970,0,上海,Fri Sep 27 07:22:06 +0800 2024,0,小葡萄爱西柚,f,19
主要是要解决产假休完到幼儿园这段时间抚养的难点,5083114567895429,0,广东,Fri Sep 27 07:13:35 +0800 2024,0,一石一蛋,m,23
要想年轻人生二胎把幼儿园和学校的问题解决了。,5083107107799456,0,山西,Fri Sep 27 06:43:57 +0800 2024,0,花间一壶白开水,f,22
说的很客观，也很为国家考虑，不错。不是一味吹或者贬,5083029875720808,1,江苏,Fri Sep 27 01:37:03 +0800 2024,0,大写的九五二七,f,25
要不是生不出来，我也好想要二胎[苦涩][苦涩][苦涩],5083158804431459,0,江苏,Fri Sep 27 10:09:22 +0800 2024,0,从此叫我小幸运,f,27
给我钱我也不生[二哈][羞嗒嗒][羞嗒嗒][羞嗒嗒]，主打一个反正过几年干脆生不了[二哈]，good,5088288310298864,0,湖南,Fri Oct 11 13:52:12 +0800 2024,0,Godguidesyourway,f,50
是个好消息，800也是钱,5084308884684969,0,山东,Mon Sep 30 14:19:22 +0800 2024,0,用音乐敬礼,m,12
鼓励二胎不如把一胎想生又有点顾虑的拉上车，[吃瓜]把幼儿托教这块恢复经济实惠的模式肯定能鼓励生育。,5083942544212302,0,广西,Sun Sep 29 14:03:39 +0800 2024,0,fightingl8,f,49
想生就生，不想生也不影响这些人什么。但是对于本来打算二胎三胎的人来说是福利,5083719230556918,0,浙江,Sat Sep 28 23:16:18 +0800 2024,0,TOWER本尊_988,m,37
800关键谁发?计划生育一娃的补贴，都不是国家发的[允悲],5083652363126866,0,上海,Sat Sep 28 18:50:36 +0800 2024,0,yexinjun_gb6,m,29
不管多少给了再说，不然天天喊生生生，口头支持谁不会呢？就像婆婆们天天喊你生吧，我给你带，多少人是在开空头支票？[doge],5083327109270263,0,广西,Fri Sep 27 21:18:09 +0800 2024,0,花开好了-吗,f,61
愿意生的人生，不愿意生的也不干涉。国家能拿钱出来鼓励下也是好事。不管多少吧。总比一点不发强。,5083235027518970,0,贵州,Fri Sep 27 15:12:15 +0800 2024,0,傻傻猪1999,m,46
天真，给是好事。估计给800，想办法收你1600，巧立名目谁不会呀[哈哈][doge],5083177398046368,0,江苏,Fri Sep 27 11:23:15 +0800 2024,0,南笙扶苏,m,43
社保没有单休私人企业工作不稳的人不敢生，何况zc随时变，不变的是变化本身,5083163329824346,0,江西,Fri Sep 27 10:27:21 +0800 2024,0,深海的鱼annie,f,36
如果有人给我钱，9.9我也挺开心的[爱你],5083157363687899,0,广东,Fri Sep 27 10:03:38 +0800 2024,0,梁某小白,f,21
存量二孩有800吗,5083137178600325,1,福建,Fri Sep 27 08:43:26 +0800 2024,0,海海Miranda,f,9
[喵喵][喵喵]空口白话，以前独生子女证的基金都没几次，谁知道剩下的谁口袋里了，几百块奶粉都不够，不给七八千，就是空口白话,5083250275913224,0,浙江,Fri Sep 27 16:12:51 +0800 2024,0,养小肥猫的先生,m,61
正常人类谁想着生二胎虐自己啊。,5083146726935928,0,福建,Fri Sep 27 09:21:23 +0800 2024,0,头尽光时,m,15
我们已经生了的还能享受吗？不要只针对新生的。,5083171505573716,0,四川,Fri Sep 27 10:59:50 +0800 2024,0,用户7573999538,m,22
一个月补贴800，农村大把人生。我爸妈在农村，国家发的老人金一个月才一百多，800已经是很多很多了，唉！,5083021939837410,2,广东,Fri Sep 27 01:05:31 +0800 2024,0,保险经纪刘文锋,m,52
有比没有好啊，有没有这800想生的都会生。,5083592227553837,0,浙江,Sat Sep 28 14:51:38 +0800 2024,0,beauty清芷,m,21
支持！另外，鼓励生育就要从一胎开始，没有一胎哪来二胎三胎[苦涩][苦涩],5083224093493697,1,河南,Fri Sep 27 14:28:48 +0800 2024,0,哎吆哥哥,m,36
我也觉得，800元啊，起码娃的水果和书费有了吧。有些人就是不发钱骂，发钱了又酸，你干什么都得不了他们的一句“好”。,5083184182332741,0,河南,Fri Sep 27 11:50:13 +0800 2024,0,夏夏的彼时彼刻,f,57
没有用，给钱也不会生。所有的方法发达国家都试过了。能解决的方法就三种，学🇺🇸宗教控制，学欧洲引进黑绿三猴，学整个发达国家的弱化基础教育,5083154580769081,0,河北,Fri Sep 27 09:52:35 +0800 2024,0,mortycm,m,67
现在网络上有一股风气，生二胎三胎多生娃就会被喷，被喷“这么穷还生这么多，有时不生也是一种善良”这种喷法非常常见[允悲]估计.这些人是因为多生娃怕对自己以后孩子社会竞争更激烈吗[doge],5083135976933067,1,福建,Fri Sep 27 08:38:40 +0800 2024,0,甜筒姐妹,f,93
发钱当然好 问题是钱从哪里来 很多地方政府都没钱开工资了 老百姓也没钱 收单身税估计要闹翻天 是不是后续养老保障措施也要跟上[二哈],5083109798182934,0,江苏,Fri Sep 27 06:54:37 +0800 2024,2,kittylinda,f,66
期待这个政策成真,5083108990781328,0,广东,Fri Sep 27 06:51:26 +0800 2024,0,凯旋石柱,m,8
医疗和教育能让老百姓放心就生[允悲][允悲][允悲]要不真生不起[嘻嘻],5094788972677084,13,吉林,Tue Oct 29 12:23:30 +0800 2024,6,最爱玉萌萌撒娇,f,36
都说要三孩国家有补贴，咱也不晓得补贴到哪了[允悲],5094867533566447,3,山东,Tue Oct 29 17:35:41 +0800 2024,4,淡水鱼唯i毅,f,25
城市里还是不愿生，因为生育成本太高，反而是越穷的地方越想生…,5094823666650022,6,江苏,Tue Oct 29 14:41:22 +0800 2024,1,静心等花开,f,30
很简单，生孩子分配房子，就解决了,5094778633717930,10,广东,Tue Oct 29 11:42:25 +0800 2024,3,炒鸡解鸭,m,16
出轨不入刑前绝不掉入陷阱,5094886691571007,1,江苏,Tue Oct 29 18:51:48 +0800 2024,3,遗憾未能成长成保护你的hero,m,12
先解决男女对立再说，一些间谍别有用心挑起男女对立。,5094836520618207,1,广东,Tue Oct 29 15:32:27 +0800 2024,1,莫宇浩,m,25
先保证周末双休、五险一金和性别就业无歧视的落地吧，基本劳动者的保障强调这么多年都有偏差，生育保障落地啥样拭目以待。,5094780470037027,98,天津,Tue Oct 29 11:49:43 +0800 2024,1,水妞1208,f,57
把课外课取消[笑而不语]这样家长也解脱了，孩子也解脱了[笑cry][笑cry][笑cry],5094788764272498,7,吉林,Tue Oct 29 12:22:40 +0800 2024,0,最爱玉萌萌撒娇,f,45
小菌子中午好啊！[送花花]周二愉快,5094788246800353,3,吉林,Tue Oct 29 12:20:37 +0800 2024,0,最爱玉萌萌撒娇,f,17
国家的政策越来越好,5094812472052768,2,浙江,Tue Oct 29 13:56:53 +0800 2024,1,猫钉,m,9
宝宝天天开心,5094827592517674,2,山东,Tue Oct 29 14:56:58 +0800 2024,0,智障妹纸,f,6
晚上好[送花花],5094902897315471,1,浙江,Tue Oct 29 19:56:12 +0800 2024,0,灰白珉祭,f,8
国家的政策越来越好,5094888913769181,1,四川,Tue Oct 29 19:00:38 +0800 2024,0,愿雯其声,f,9
国家的政策越来越好,5094886837325793,1,湖南,Tue Oct 29 18:52:23 +0800 2024,0,偷蝉,m,9
国家的政策越来越好,5094873191419090,1,山东,Tue Oct 29 17:58:09 +0800 2024,0,小兔很秀,f,9
国家的政策越来越好,5094864302119792,1,湖南,Tue Oct 29 17:22:50 +0800 2024,0,阳光暖-电量满,f,9
期待早日落实到位,5094859523758624,1,江苏,Tue Oct 29 17:03:51 +0800 2024,0,-如馨-,f,8
国家的政策越来越好,5094857093939583,1,湖南,Tue Oct 29 16:54:11 +0800 2024,0,关于李呀,f,9
下午好，周二快乐,5094856994852860,1,广东,Tue Oct 29 16:53:48 +0800 2024,0,圣白Kk,m,8
我来看看你在干嘛呢,5094839924819117,1,山东,Tue Oct 29 15:45:58 +0800 2024,0,笑点溜溜,f,9
国家的政策越来越好,5094835844026807,1,广东,Tue Oct 29 15:29:45 +0800 2024,0,雪芝Kelsey-,f,9
国家的政策越来越好,5094835382129794,1,安徽,Tue Oct 29 15:27:55 +0800 2024,0,Zanilia_小季神,m,9
国家的政策越来越好,5094833106716817,1,山西,Tue Oct 29 15:18:53 +0800 2024,0,Ding-吧唧一口小晞晞,f,9
国家的政策越来越好,5094828167660720,1,湖南,Tue Oct 29 14:59:15 +0800 2024,0,月亮上的小兔兔吖,f,9
期待早日落实到位,5094827536681848,1,河南,Tue Oct 29 14:56:45 +0800 2024,0,光明会大巫师,m,8
[打call]下午好啊,5094827268246177,1,浙江,Tue Oct 29 14:55:41 +0800 2024,0,黎叔Talk,m,11
支持博主❤️,5094826796125644,1,湖北,Tue Oct 29 14:53:48 +0800 2024,0,夜欣星辰,f,6
周二愉快哦宝 @憨憨的一朵菌子!,5094821007988016,1,,Tue Oct 29 14:30:48 +0800 2024,0,五莲县融媒体中心,f,16
国家的政策越来越好,5094813982523633,1,河北,Tue Oct 29 14:02:52 +0800 2024,0,芋圆龙龙茶,m,9
周二愉快哦 @憨憨的一朵菌子!,5094796383225926,1,,Tue Oct 29 12:52:57 +0800 2024,0,五莲县融媒体中心,f,15
该生则生吧[太开心][太开心],5094787354986459,1,山东,Tue Oct 29 12:17:04 +0800 2024,0,江东曾经来过,m,15
给的这点补贴够干啥的，怀孕产检生产报销还没有普通生病报销比例高，绝大部分还是自己出，还鼓励生育，扯淡,5094780301738128,29,北京,Tue Oct 29 11:49:02 +0800 2024,0,就这样19963,f,50
我是70后，父母第一批响应国家号召只生一个孩子好，现在我妈妈不能自理需要照顾，费用都是自己出，国家也没有补贴政策[汗],5094947160854070,1,上海,Tue Oct 29 22:52:05 +0800 2024,0,蔷-rose,f,59
国家的政策越来越好,5094903860431823,1,陕西,Tue Oct 29 20:00:02 +0800 2024,0,鸽子味的冰淇淋,f,9
期待早日落实到位,5094868596031665,1,广东,Tue Oct 29 17:39:53 +0800 2024,0,炜心所动,f,8
补贴有个啥用，先落实劳动法好不,5094834044407474,1,浙江,Tue Oct 29 15:22:36 +0800 2024,0,WilliamTate,m,15
感谢分享持续关注,5094799612842477,1,内蒙古,Tue Oct 29 13:05:47 +0800 2024,0,美女很烦恼z,f,8
这点补贴能够啥,5094792807579766,1,福建,Tue Oct 29 12:38:44 +0800 2024,0,纆雨瀟凉_ing,f,7
超生罚款是你们现在人口下降鼓励生奖励也是你们和着你们说的算你们干嘛不去生呢[允悲][允悲][允悲],5094783069981469,1,广东,Tue Oct 29 12:00:03 +0800 2024,0,牵着猫逛街的,m,49
因为本质上还是人吃人的社会，所以大家都不生，生了给有些人当垫脚石，不公平，谁愿意，作为普通人意味着无尽的剥削[微笑],5094782067544877,3,浙江,Tue Oct 29 11:56:04 +0800 2024,0,啵儿宁Burning,f,58
不生三胎的公务员全部辞退,5095187393806641,1,河南,Wed Oct 30 14:46:40 +0800 2024,0,路口必遇红灯君,f,12
想新韭菜？？？,5095147570205588,1,江苏,Wed Oct 30 12:08:27 +0800 2024,0,lanjian9199_1e21de,m,7
雷声大雨点小,5095087652996880,1,广东,Wed Oct 30 08:10:21 +0800 2024,0,你的头发乱了121,m,6
那已经生过的孩子呢,5094839634887521,1,安徽,Tue Oct 29 15:44:49 +0800 2024,0,长大以后dewomen,f,9
产检都得自费[允悲],5094837613496255,1,上海,Tue Oct 29 15:36:47 +0800 2024,0,查查妖,f,10
让公务员多生几个[嘻嘻],5094831817231512,1,四川,Tue Oct 29 15:13:45 +0800 2024,0,我打王者凶的批爆,m,12
现在补贴还太少,5094824715487778,1,安徽,Tue Oct 29 14:45:32 +0800 2024,0,你的浅野,m,7
把保胎自费的药都进医保，不然蛋白希敏佳真用不起,5094789364324307,1,浙江,Tue Oct 29 12:25:04 +0800 2024,0,starsooo,f,23
表面是生育问题，深层是职场问题，工资福利休假这些才是问题的根源。,5094786349930632,2,山东,Tue Oct 29 12:13:05 +0800 2024,0,和尘同光joker,m,32
生完工作都没了 给这点补贴够干嘛的,5094784844958844,1,天津,Tue Oct 29 12:07:06 +0800 2024,0,二两欢歖,f,17
生不生还不是自己说了算。甭太多焦虑怨气，自己量力而行,5094784356059104,1,广东,Tue Oct 29 12:05:09 +0800 2024,0,秀才无户伞,f,26
三胎家庭负重前行[喵喵],5094782936025234,1,河北,Tue Oct 29 11:59:31 +0800 2024,0,北海丁隐,m,12
就现在35岁女性，随便问一下别人都不要[允悲][允悲][允悲],5094782848470986,1,湖北,Tue Oct 29 11:59:10 +0800 2024,0,别闹了544,f,31
把房价和教育成本打下来，你看生不生[doge],5094782741514627,2,河南,Tue Oct 29 11:58:45 +0800 2024,0,微风正好阳光依旧,m,23
没啥用，年轻人不结婚不要孩子就是怕麻烦，怕承担家庭责任，和钱没关系[汗],5094788057007073,1,甘肃,Tue Oct 29 12:19:52 +0800 2024,0,转眼已过经年,m,36
这不还是一样吗，生了你得养，从小到大培养，国内还那么卷，又没有能力让他不卷，算了单身高贵,5094780740829618,12,浙江,Tue Oct 29 11:50:47 +0800 2024,0,JoeGreen乔妮,f,44
想拿补贴，各种门槛伺候您,5094797138462635,1,广东,Tue Oct 29 12:55:57 +0800 2024,1,h187185,f,12
不错，加紧计划吧[鲜花][鲜花],5094770886312041,4,广东,Tue Oct 29 11:11:37 +0800 2024,0,十里的花涧小筑,f,16
感谢分享学到了,5094930110747195,1,湖南,Tue Oct 29 21:44:20 +0800 2024,0,鱼书先雪,f,7
可以的，不错,5094902856155150,0,广西,Tue Oct 29 19:56:01 +0800 2024,0,渺渺兮亓怀,f,6
期待早日落实到位,5094901957527913,0,上海,Tue Oct 29 19:52:28 +0800 2024,0,开到荼靡0108,f,8
国家的政策越来越好,5094900432111634,0,云南,Tue Oct 29 19:46:24 +0800 2024,0,英妹妹si,f,9
期待早日落实到位,5094899770985341,0,河南,Tue Oct 29 19:43:47 +0800 2024,0,阿笨汽车观察,m,8
秋分已至，深秋渐寒。,5094899052187272,0,上海,Tue Oct 29 19:40:55 +0800 2024,0,消失的红色枯茶,f,10
又见周二，晚上好，平安顺遂[心][作揖][爱你],5094896786999710,0,河北,Tue Oct 29 19:31:55 +0800 2024,0,独孤九鎗,m,24
国家的政策越来越好,5094893880083872,0,山东,Tue Oct 29 19:20:22 +0800 2024,0,夏说,f,9
晚上好啊[打call],5094893072680952,0,广东,Tue Oct 29 19:17:10 +0800 2024,0,32号科技所,m,11
期待早日落实到位,5094891581080774,0,浙江,Tue Oct 29 19:11:14 +0800 2024,0,体界风云,m,8
领导来了手机收收赶紧假装工作,5094890941976799,0,上海,Tue Oct 29 19:08:42 +0800 2024,0,MD_月影弄轻纱,f,14
